order_id,order_date,order_timestamp,customer_id,channel,store_id,order_status,payment_method,promo_code,item_count,total_units,gross_subtotal,discount_amount,net_subtotal,shipping_fee,tax_amount,total_amount,currency,ship_city,ship_state,ship_postal_code,delivery_date
ORD-017974,2025-12-19,2025-12-19 12:14:23,C01544,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,2,965.98,310.56,655.42,0.0,54.07,709.49,USD,San Jose,CA,95113,2025-12-21
ORD-017975,2025-12-19,2025-12-19 08:58:51,C02140,In-Store,ST-011,Completed,Cash,HOLIDAY25,1,1,30.99,6.03,24.96,0.0,2.06,27.02,USD,N/A,N/A,N/A,2025-12-19
ORD-017976,2025-12-19,2025-12-19 11:55:22,C00910,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,111.99,25.11,86.88,0.0,7.17,94.05,USD,Seattle,WA,98101,2025-12-23
ORD-017977,2025-12-19,2025-12-19 18:12:09,C00010,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,2,1033.98,416.69,617.29,0.0,50.93,668.22,USD,Denver,CO,80202,2025-12-22
ORD-017978,2025-12-19,2025-12-19 22:25:46,C00144,In-Store,ST-011,Completed,Apple Pay,HOLIDAY25,1,1,43.99,9.14,34.85,0.0,2.88,37.73,USD,N/A,N/A,N/A,2025-12-19
ORD-017979,2025-12-19,2025-12-19 05:33:02,C01845,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,3,365.97,76.99,288.98,0.0,23.84,312.82,USD,Los Angeles,CA,90012,2025-12-26
ORD-017980,2025-12-19,2025-12-19 07:29:27,C02637,Online,ST-999,Completed,Apple Pay,HOLIDAY25,2,2,466.98,132.54,334.44,0.0,27.59,362.03,USD,Atlanta,GA,30303,2025-12-22
ORD-017981,2025-12-19,2025-12-19 14:01:37,C00219,Online,ST-999,Completed,Gift Card,HOLIDAY25,5,6,663.94,174.23,489.71,0.0,40.4,530.11,USD,Phoenix,AZ,85004,2025-12-20
ORD-017982,2025-12-19,2025-12-19 12:18:23,C00472,In-Store,ST-001,Completed,Gift Card,HOLIDAY25,5,10,577.58,152.1,425.48,0.0,35.1,460.58,USD,N/A,N/A,N/A,2025-12-19
ORD-017983,2025-12-19,2025-12-19 15:33:46,C02167,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,2,373.98,139.2,234.78,0.0,19.37,254.15,USD,Minneapolis,MN,55401,2025-12-21
ORD-017984,2025-12-19,2025-12-19 17:50:42,C00192,Online,ST-999,Completed,Credit Card,HOLIDAY25,4,5,446.95,91.84,355.11,0.0,29.3,384.41,USD,Portland,OR,97205,2025-12-21
ORD-017985,2025-12-19,2025-12-19 18:26:18,C01811,Online,ST-999,Completed,Gift Card,HOLIDAY25,1,1,90.99,18.66,72.33,9.99,5.97,88.29,USD,Columbus,OH,43215,2025-12-23
ORD-017986,2025-12-19,2025-12-19 22:42:52,C02807,Online,ST-999,Completed,Gift Card,HOLIDAY25,2,2,71.98,21.85,50.13,9.99,4.14,64.26,USD,Portland,OR,97205,2025-12-22
ORD-017987,2025-12-19,2025-12-19 21:24:33,C02558,In-Store,ST-003,Completed,Debit Card,HOLIDAY25,2,2,694.98,184.89,510.09,0.0,42.08,552.17,USD,N/A,N/A,N/A,2025-12-19
ORD-017988,2025-12-19,2025-12-19 16:37:43,C02985,Online,ST-999,Completed,Apple Pay,HOLIDAY25,2,3,116.97,38.56,78.41,0.0,6.47,84.88,USD,Dallas,TX,75201,2025-12-21
ORD-017989,2025-12-19,2025-12-19 11:54:56,C02695,Online,ST-999,Completed,Apple Pay,HOLIDAY25,1,2,287.98,70.35,217.63,0.0,17.95,235.58,USD,Denver,CO,80202,2025-12-21
ORD-017990,2025-12-19,2025-12-19 11:10:11,C00732,In-Store,ST-001,Completed,Credit Card,HOLIDAY25,2,2,132.98,24.38,108.6,0.0,8.96,117.56,USD,N/A,N/A,N/A,2025-12-19
ORD-017991,2025-12-19,2025-12-19 12:00:05,C00827,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,156.99,26.81,130.18,0.0,10.74,140.92,USD,Denver,CO,80202,2025-12-20
ORD-017992,2025-12-19,2025-12-19 07:56:31,C02940,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,6,191.94,39.32,152.62,0.0,12.59,165.21,USD,Minneapolis,MN,55401,2025-12-23
ORD-017993,2025-12-19,2025-12-19 14:50:45,C00101,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,35.99,7.13,28.86,4.99,2.38,36.23,USD,Los Angeles,CA,90012,2025-12-22
ORD-017994,2025-12-19,2025-12-19 20:19:53,C01050,In-Store,ST-005,Completed,Cash,HOLIDAY25,1,1,57.99,21.01,36.98,0.0,3.05,40.03,USD,N/A,N/A,N/A,2025-12-19
ORD-017995,2025-12-19,2025-12-19 19:15:49,C02807,In-Store,ST-011,Completed,Credit Card,HOLIDAY25,5,6,677.94,164.83,513.11,0.0,42.33,555.44,USD,N/A,N/A,N/A,2025-12-19
ORD-017996,2025-12-19,2025-12-19 20:32:21,C00061,In-Store,ST-010,Completed,Cash,HOLIDAY25,2,3,186.97,40.91,146.06,0.0,12.05,158.11,USD,N/A,N/A,N/A,2025-12-19
ORD-017997,2025-12-19,2025-12-19 18:36:43,C01078,In-Store,ST-007,Completed,Credit Card,HOLIDAY25,3,4,122.3,37.75,84.55,0.0,6.98,91.53,USD,N/A,N/A,N/A,2025-12-19
ORD-017998,2025-12-19,2025-12-19 12:02:23,C00504,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,12.99,3.25,9.74,4.99,0.8,15.53,USD,Phoenix,AZ,85004,2025-12-20
ORD-017999,2025-12-19,2025-12-19 13:15:43,C00892,Online,ST-999,Completed,PayPal,HOLIDAY25,1,1,387.99,136.07,251.92,0.0,20.78,272.7,USD,Los Angeles,CA,90012,2025-12-20
ORD-018000,2025-12-19,2025-12-19 11:09:34,C01680,Online,ST-999,Completed,Apple Pay,HOLIDAY25,2,2,126.98,31.37,95.61,0.0,7.89,103.5,USD,Denver,CO,80202,2025-12-20
ORD-018001,2025-12-19,2025-12-19 14:28:37,C02088,In-Store,ST-008,Completed,Cash,HOLIDAY25,4,6,174.28,43.12,131.16,0.0,10.82,141.98,USD,N/A,N/A,N/A,2025-12-19
ORD-018002,2025-12-19,2025-12-19 08:43:35,C02691,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,2,689.98,193.47,496.51,0.0,40.96,537.47,USD,Portland,OR,97205,2025-12-22
ORD-018003,2025-12-19,2025-12-19 20:15:43,C01614,In-Store,ST-001,Completed,Credit Card,HOLIDAY25,2,5,88.95,21.6,67.35,0.0,5.56,72.91,USD,N/A,N/A,N/A,2025-12-19
ORD-018004,2025-12-20,2025-12-20 17:21:53,C02549,In-Store,ST-010,Completed,Gift Card,HOLIDAY25,1,1,111.99,19.49,92.5,0.0,7.63,100.13,USD,N/A,N/A,N/A,2025-12-20
ORD-018005,2025-12-20,2025-12-20 11:47:22,C02418,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,186.99,47.61,139.38,0.0,11.5,150.88,USD,Minneapolis,MN,55401,2025-12-21
ORD-018006,2025-12-20,2025-12-20 14:05:55,C00712,Online,ST-999,Completed,PayPal,HOLIDAY25,1,2,67.98,20.69,47.29,4.99,3.9,56.18,USD,Los Angeles,CA,90012,2025-12-23
ORD-018007,2025-12-20,2025-12-20 10:26:18,C01917,Online,ST-999,Completed,Credit Card,HOLIDAY25,4,6,660.94,200.22,460.72,0.0,38.01,498.73,USD,Los Angeles,CA,90012,2025-12-24
ORD-018008,2025-12-20,2025-12-20 03:33:15,C02462,In-Store,ST-010,Completed,Credit Card,HOLIDAY25,3,3,197.97,59.58,138.39,0.0,11.42,149.81,USD,N/A,N/A,N/A,2025-12-20
ORD-018009,2025-12-20,2025-12-20 20:21:32,C01197,In-Store,ST-012,Completed,Credit Card,HOLIDAY25,1,1,110.99,19.05,91.94,0.0,7.59,99.53,USD,N/A,N/A,N/A,2025-12-20
ORD-018010,2025-12-20,2025-12-20 21:05:48,C00742,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,14.99,2.98,12.01,4.99,0.99,17.99,USD,Dallas,TX,75201,2025-12-22
ORD-018011,2025-12-20,2025-12-20 15:55:40,C00612,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,3,96.97,26.83,70.14,9.99,5.79,85.92,USD,Chicago,IL,60601,2025-12-22
ORD-018012,2025-12-20,2025-12-20 12:58:42,C00021,In-Store,ST-001,Completed,Credit Card,HOLIDAY25,2,3,625.97,140.15,485.82,0.0,40.08,525.9,USD,N/A,N/A,N/A,2025-12-20
ORD-018013,2025-12-20,2025-12-20 14:22:58,C01881,In-Store,ST-003,Completed,Debit Card,HOLIDAY25,4,8,494.92,85.85,409.07,0.0,33.75,442.82,USD,N/A,N/A,N/A,2025-12-20
ORD-018014,2025-12-20,2025-12-20 16:01:38,C00142,Online,ST-999,Completed,PayPal,HOLIDAY25,2,4,629.96,207.55,422.41,0.0,34.85,457.26,USD,Atlanta,GA,30303,2025-12-24
ORD-018015,2025-12-20,2025-12-20 13:47:35,C00973,In-Store,ST-002,Completed,Cash,HOLIDAY25,1,1,18.99,5.92,13.07,0.0,1.08,14.15,USD,N/A,N/A,N/A,2025-12-20
ORD-018016,2025-12-20,2025-12-20 22:55:15,C02400,Online,ST-999,Completed,Apple Pay,HOLIDAY25,6,7,909.93,233.92,676.01,0.0,55.77,731.78,USD,Seattle,WA,98101,2025-12-22
ORD-018017,2025-12-20,2025-12-20 03:09:56,C01027,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,2,478.98,125.02,353.96,0.0,29.2,383.16,USD,Phoenix,AZ,85004,2025-12-22
ORD-018018,2025-12-20,2025-12-20 12:37:16,C00165,Online,ST-999,Completed,Apple Pay,HOLIDAY25,2,2,49.98,11.39,38.59,4.99,3.18,46.76,USD,Denver,CO,80202,2025-12-22
ORD-018019,2025-12-20,2025-12-20 11:28:48,C00461,Online,ST-999,Completed,Apple Pay,HOLIDAY25,2,2,134.98,48.1,86.88,0.0,7.17,94.05,USD,Denver,CO,80202,2025-12-21
ORD-018020,2025-12-20,2025-12-20 09:20:04,C00574,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,6,125.94,41.59,84.35,0.0,6.96,91.31,USD,Philadelphia,PA,19106,2025-12-22
ORD-018021,2025-12-20,2025-12-20 12:28:54,C01223,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,2,610.98,80.61,530.37,0.0,43.76,574.13,USD,Austin,TX,78701,2025-12-24
ORD-018022,2025-12-20,2025-12-20 22:24:29,C00732,Online,ST-999,Completed,PayPal,HOLIDAY25,1,3,6.48,2.03,4.45,6.99,0.37,11.81,USD,Atlanta,GA,30303,2025-12-22
ORD-018023,2025-12-20,2025-12-20 13:45:21,C02569,Online,ST-999,Completed,Credit Card,HOLIDAY25,3,4,317.96,89.91,228.05,0.0,18.81,246.86,USD,Denver,CO,80202,2025-12-22
ORD-018024,2025-12-20,2025-12-20 12:29:15,C00020,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,2,11.98,2.67,9.31,6.99,0.77,17.07,USD,Columbus,OH,43215,2025-12-22
ORD-018025,2025-12-20,2025-12-20 18:25:10,C02924,In-Store,ST-011,Completed,Cash,HOLIDAY25,2,4,544.96,126.53,418.43,0.0,34.52,452.95,USD,N/A,N/A,N/A,2025-12-20
ORD-018026,2025-12-20,2025-12-20 16:55:51,C00094,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,30.99,5.21,25.78,9.99,2.13,37.9,USD,Chicago,IL,60601,2025-12-23
ORD-018027,2025-12-20,2025-12-20 11:46:39,C02966,Online,ST-999,Completed,PayPal,HOLIDAY25,4,5,605.95,202.76,403.19,0.0,33.26,436.45,USD,Denver,CO,80202,2025-12-24
ORD-018028,2025-12-20,2025-12-20 12:21:53,C01746,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,112.99,36.35,76.64,0.0,6.32,82.96,USD,Phoenix,AZ,85004,2025-12-22
ORD-018029,2025-12-20,2025-12-20 22:17:53,C02807,In-Store,ST-011,Completed,Debit Card,HOLIDAY25,4,6,814.94,319.6,495.34,0.0,40.87,536.21,USD,N/A,N/A,N/A,2025-12-20
ORD-018030,2025-12-20,2025-12-20 19:09:42,C02706,Online,ST-999,Completed,Credit Card,HOLIDAY25,3,3,236.97,87.35,149.62,0.0,12.34,161.96,USD,Denver,CO,80202,2025-12-22
ORD-018031,2025-12-20,2025-12-20 11:13:36,C02217,In-Store,ST-004,Completed,Credit Card,HOLIDAY25,1,1,155.99,27.86,128.13,0.0,10.57,138.7,USD,N/A,N/A,N/A,2025-12-20
ORD-018032,2025-12-20,2025-12-20 15:52:42,C00101,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,88.99,26.54,62.45,4.99,5.15,72.59,USD,Los Angeles,CA,90012,2025-12-22
ORD-018033,2025-12-20,2025-12-20 13:12:54,C00097,Online,ST-999,Completed,Apple Pay,HOLIDAY25,2,4,143.96,39.27,104.69,0.0,8.64,113.33,USD,Los Angeles,CA,90012,2025-12-22
ORD-018034,2025-12-20,2025-12-20 19:25:04,C00781,Online,ST-999,Completed,Apple Pay,HOLIDAY25,1,2,7.34,1.88,5.46,9.99,0.45,15.9,USD,Dallas,TX,75201,2025-12-22
ORD-018035,2025-12-20,2025-12-20 18:21:49,C00445,Online,ST-999,Completed,Credit Card,HOLIDAY25,4,4,217.56,43.0,174.56,0.0,14.4,188.96,USD,Los Angeles,CA,90012,2025-12-21
ORD-018036,2025-12-20,2025-12-20 13:19:42,C01573,Online,ST-999,Completed,PayPal,HOLIDAY25,1,1,256.99,75.71,181.28,0.0,14.96,196.24,USD,San Jose,CA,95113,2025-12-22
ORD-018037,2025-12-20,2025-12-20 13:36:52,C00751,Online,ST-999,Completed,Debit Card,HOLIDAY25,3,8,424.92,85.64,339.28,0.0,27.99,367.27,USD,Austin,TX,78701,2025-12-24
ORD-018038,2025-12-20,2025-12-20 07:03:50,C02167,Online,ST-999,Completed,Apple Pay,HOLIDAY25,3,5,424.95,93.22,331.73,0.0,27.37,359.1,USD,Minneapolis,MN,55401,2025-12-23
ORD-018039,2025-12-20,2025-12-20 09:41:04,C00171,Online,ST-999,Completed,Credit Card,HOLIDAY25,3,3,274.97,78.66,196.31,0.0,16.2,212.51,USD,New York,NY,10007,2025-12-24
ORD-018040,2025-12-20,2025-12-20 14:44:35,C01056,In-Store,ST-005,Completed,Credit Card,HOLIDAY25,3,3,153.97,37.62,116.35,0.0,9.6,125.95,USD,N/A,N/A,N/A,2025-12-20
ORD-018041,2025-12-20,2025-12-20 21:23:34,C00263,In-Store,ST-011,Completed,Apple Pay,HOLIDAY25,5,11,515.89,134.32,381.57,0.0,31.48,413.05,USD,N/A,N/A,N/A,2025-12-20
ORD-018042,2025-12-20,2025-12-20 10:29:02,C01075,Online,ST-999,Completed,Debit Card,HOLIDAY25,4,9,1080.91,226.56,854.35,0.0,70.48,924.83,USD,Columbus,OH,43215,2025-12-21
ORD-018043,2025-12-20,2025-12-20 12:01:40,C02790,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,3,351.97,102.13,249.84,0.0,20.61,270.45,USD,Chicago,IL,60601,2025-12-22
ORD-018044,2025-12-20,2025-12-20 16:39:23,C02078,Online,ST-999,Completed,PayPal,HOLIDAY25,3,3,204.97,70.93,134.04,0.0,11.06,145.1,USD,Seattle,WA,98101,2025-12-24
ORD-018045,2025-12-20,2025-12-20 12:03:13,C00782,Online,ST-999,Completed,PayPal,HOLIDAY25,4,4,289.96,82.53,207.43,0.0,17.11,224.54,USD,Dallas,TX,75201,2025-12-22
ORD-018046,2025-12-20,2025-12-20 15:42:55,C01249,In-Store,ST-012,Completed,Credit Card,HOLIDAY25,2,2,125.98,43.45,82.53,0.0,6.81,89.34,USD,N/A,N/A,N/A,2025-12-20
ORD-018047,2025-12-20,2025-12-20 20:42:51,C01036,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,43.99,7.54,36.45,6.99,3.01,46.45,USD,Columbus,OH,43215,2025-12-24
ORD-018048,2025-12-20,2025-12-20 14:36:51,C01905,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,2,37.98,11.11,26.87,6.99,2.22,36.08,USD,Columbus,OH,43215,2025-12-27
ORD-018049,2025-12-20,2025-12-20 15:48:05,C02056,Online,ST-999,Completed,Credit Card,HOLIDAY25,6,10,829.9,231.24,598.66,0.0,49.39,648.05,USD,Philadelphia,PA,19106,2025-12-22
ORD-018050,2025-12-20,2025-12-20 13:48:33,C02704,Online,ST-999,Completed,PayPal,HOLIDAY25,3,3,286.97,82.38,204.59,0.0,16.88,221.47,USD,San Jose,CA,95113,2025-12-23
ORD-018051,2025-12-20,2025-12-20 12:12:23,C01292,Online,ST-999,Completed,Credit Card,HOLIDAY25,5,11,1086.89,327.24,759.65,0.0,62.67,822.32,USD,Miami,FL,33130,2025-12-25
ORD-018052,2025-12-20,2025-12-20 14:01:57,C02761,In-Store,ST-011,Completed,Debit Card,HOLIDAY25,3,5,374.95,74.88,300.07,0.0,24.76,324.83,USD,N/A,N/A,N/A,2025-12-20
ORD-018053,2025-12-20,2025-12-20 14:25:32,C02339,In-Store,ST-007,Completed,Debit Card,HOLIDAY25,2,5,771.95,205.28,566.67,0.0,46.75,613.42,USD,N/A,N/A,N/A,2025-12-20
ORD-018054,2025-12-20,2025-12-20 22:21:04,C00430,Online,ST-999,Completed,PayPal,HOLIDAY25,2,2,136.98,26.19,110.79,0.0,9.14,119.93,USD,Philadelphia,PA,19106,2025-12-24
ORD-018055,2025-12-20,2025-12-20 12:47:08,C00236,Online,ST-999,Completed,Credit Card,HOLIDAY25,4,5,163.95,37.84,126.11,0.0,10.4,136.51,USD,San Jose,CA,95113,2025-12-25
ORD-018056,2025-12-20,2025-12-20 12:00:52,C00657,Online,ST-999,Completed,PayPal,HOLIDAY25,4,4,152.96,47.08,105.88,0.0,8.74,114.62,USD,Portland,OR,97205,2025-12-25
ORD-018057,2025-12-20,2025-12-20 18:37:19,C01094,In-Store,ST-010,Completed,Debit Card,HOLIDAY25,1,1,127.99,48.19,79.8,0.0,6.58,86.38,USD,N/A,N/A,N/A,2025-12-20
ORD-018058,2025-12-20,2025-12-20 11:05:58,C00692,In-Store,ST-005,Completed,Cash,HOLIDAY25,3,6,416.94,100.28,316.66,0.0,26.12,342.78,USD,N/A,N/A,N/A,2025-12-20
ORD-018059,2025-12-20,2025-12-20 22:07:02,C00081,In-Store,ST-004,Completed,Credit Card,HOLIDAY25,2,3,410.97,150.93,260.04,0.0,21.45,281.49,USD,N/A,N/A,N/A,2025-12-20
ORD-018060,2025-12-20,2025-12-20 08:14:03,C01625,Online,ST-999,Completed,Apple Pay,HOLIDAY25,1,1,37.99,9.92,28.07,9.99,2.32,40.38,USD,Portland,OR,97205,2025-12-24
ORD-018061,2025-12-20,2025-12-20 06:51:58,C00334,Online,ST-999,Completed,PayPal,HOLIDAY25,1,1,33.99,6.18,27.81,6.99,2.29,37.09,USD,Chicago,IL,60601,2025-12-22
ORD-018062,2025-12-20,2025-12-20 11:38:08,C01090,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,77.99,27.89,50.1,6.99,4.13,61.22,USD,Seattle,WA,98101,2025-12-24
ORD-018063,2025-12-20,2025-12-20 14:44:57,C00932,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,2,252.98,85.34,167.64,0.0,13.83,181.47,USD,Chicago,IL,60601,2025-12-23
ORD-018064,2025-12-20,2025-12-20 13:02:05,C01658,Online,ST-999,Completed,Credit Card,HOLIDAY25,3,3,737.97,189.21,548.76,0.0,45.27,594.03,USD,Atlanta,GA,30303,2025-12-22
ORD-018065,2025-12-20,2025-12-20 22:41:30,C02349,Online,ST-999,Completed,Debit Card,HOLIDAY25,2,5,1060.95,284.39,776.56,0.0,64.07,840.63,USD,Chicago,IL,60601,2025-12-22
ORD-018066,2025-12-20,2025-12-20 21:00:54,C01608,In-Store,ST-006,Completed,Debit Card,HOLIDAY25,2,3,530.97,79.57,451.4,0.0,37.24,488.64,USD,N/A,N/A,N/A,2025-12-20
ORD-018067,2025-12-20,2025-12-20 13:32:13,C01073,In-Store,ST-009,Completed,Credit Card,HOLIDAY25,3,5,756.95,206.09,550.86,0.0,45.45,596.31,USD,N/A,N/A,N/A,2025-12-20
ORD-018068,2025-12-20,2025-12-20 15:28:07,C00040,Online,ST-999,Completed,PayPal,HOLIDAY25,1,4,223.96,62.17,161.79,0.0,13.35,175.14,USD,New York,NY,10007,2025-12-22
ORD-018069,2025-12-20,2025-12-20 14:16:09,C01981,Online,ST-999,Completed,Credit Card,HOLIDAY25,4,4,245.96,84.72,161.24,0.0,13.3,174.54,USD,Portland,OR,97205,2025-12-25
ORD-018070,2025-12-20,2025-12-20 06:46:32,C00152,In-Store,ST-012,Completed,Debit Card,HOLIDAY25,3,8,302.26,64.03,238.23,0.0,19.65,257.88,USD,N/A,N/A,N/A,2025-12-20
ORD-018071,2025-12-20,2025-12-20 18:20:45,C01879,Online,ST-999,Completed,Credit Card,HOLIDAY25,4,7,574.93,118.02,456.91,0.0,37.7,494.61,USD,Miami,FL,33130,2025-12-23
ORD-018072,2025-12-20,2025-12-20 12:30:07,C02749,Online,ST-999,Completed,Gift Card,HOLIDAY25,1,2,1035.98,378.34,657.64,0.0,54.26,711.9,USD,Columbus,OH,43215,2025-12-22
ORD-018073,2025-12-20,2025-12-20 16:41:11,C02619,Online,ST-999,Cancelled,Credit Card,HOLIDAY25,1,1,575.99,172.45,403.54,0.0,33.29,436.83,USD,Boston,MA,02108,
ORD-018074,2025-12-20,2025-12-20 08:51:20,C00857,Online,ST-999,Completed,Apple Pay,HOLIDAY25,1,1,132.99,49.59,83.4,0.0,6.88,90.28,USD,Boston,MA,02108,2025-12-23
ORD-018075,2025-12-20,2025-12-20 09:06:58,C00740,Online,ST-999,Completed,PayPal,HOLIDAY25,4,6,738.94,169.81,569.13,0.0,46.95,616.08,USD,Portland,OR,97205,2025-12-25
ORD-018076,2025-12-20,2025-12-20 14:01:27,C02251,Online,ST-999,Completed,PayPal,HOLIDAY25,3,3,371.97,42.38,329.59,0.0,27.19,356.78,USD,Denver,CO,80202,2025-12-21
ORD-018077,2025-12-20,2025-12-20 18:15:41,C00210,Online,ST-999,Completed,PayPal,HOLIDAY25,5,7,978.93,214.08,764.85,0.0,63.1,827.95,USD,Los Angeles,CA,90012,2025-12-27
ORD-018078,2025-12-20,2025-12-20 20:39:55,C01399,Online,ST-999,Completed,PayPal,HOLIDAY25,3,3,396.97,124.9,272.07,0.0,22.45,294.52,USD,San Jose,CA,95113,2025-12-25
ORD-018079,2025-12-20,2025-12-20 08:22:14,C02438,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,17.99,6.27,11.72,6.99,0.97,19.68,USD,Minneapolis,MN,55401,2025-12-21
ORD-018080,2025-12-20,2025-12-20 17:07:18,C02082,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,67.99,11.27,56.72,4.99,4.68,66.39,USD,Portland,OR,97205,2025-12-23
ORD-018081,2025-12-20,2025-12-20 17:06:19,C01602,Online,ST-999,Completed,PayPal,HOLIDAY25,2,4,168.96,40.88,128.08,0.0,10.57,138.65,USD,Portland,OR,97205,2025-12-23
ORD-018082,2025-12-20,2025-12-20 09:38:23,C01872,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,81.99,25.9,56.09,9.99,4.63,70.71,USD,San Jose,CA,95113,2025-12-22
ORD-018083,2025-12-20,2025-12-20 10:02:11,C00598,In-Store,ST-008,Completed,Credit Card,HOLIDAY25,1,2,49.98,10.21,39.77,0.0,3.28,43.05,USD,N/A,N/A,N/A,2025-12-20
ORD-018084,2025-12-20,2025-12-20 16:16:02,C01865,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,2,145.98,22.12,123.86,0.0,10.22,134.08,USD,Minneapolis,MN,55401,2025-12-21
ORD-018085,2025-12-20,2025-12-20 10:39:34,C00092,Online,ST-999,Completed,Apple Pay,HOLIDAY25,1,1,64.99,12.0,52.99,6.99,4.37,64.35,USD,Chicago,IL,60601,2025-12-24
ORD-018086,2025-12-20,2025-12-20 16:38:48,C00674,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,35.99,9.68,26.31,6.99,2.17,35.47,USD,Phoenix,AZ,85004,2025-12-22
ORD-018087,2025-12-20,2025-12-20 19:22:50,C01313,In-Store,ST-010,Completed,Credit Card,HOLIDAY25,1,1,35.99,4.06,31.93,0.0,2.63,34.56,USD,N/A,N/A,N/A,2025-12-20
ORD-018088,2025-12-20,2025-12-20 20:46:03,C01330,Online,ST-999,Completed,Credit Card,HOLIDAY25,3,7,856.93,139.45,717.48,0.0,59.19,776.67,USD,San Jose,CA,95113,2025-12-22
ORD-018089,2025-12-20,2025-12-20 16:12:26,C02248,Online,ST-999,Completed,PayPal,HOLIDAY25,1,1,125.99,49.56,76.43,0.0,6.31,82.74,USD,Miami,FL,33130,2025-12-24
ORD-018090,2025-12-20,2025-12-20 14:08:36,C00177,Online,ST-999,Completed,Gift Card,HOLIDAY25,3,3,801.97,160.95,641.02,0.0,52.88,693.9,USD,Boston,MA,02108,2025-12-22
ORD-018091,2025-12-20,2025-12-20 12:05:28,C01792,In-Store,ST-006,Completed,Debit Card,HOLIDAY25,1,1,199.99,57.9,142.09,0.0,11.72,153.81,USD,N/A,N/A,N/A,2025-12-20
ORD-018092,2025-12-20,2025-12-20 12:46:28,C00097,Online,ST-999,Completed,Debit Card,HOLIDAY25,2,2,231.98,63.31,168.67,0.0,13.92,182.59,USD,Los Angeles,CA,90012,2025-12-23
ORD-018093,2025-12-20,2025-12-20 11:13:42,C00718,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,54.99,17.12,37.87,4.99,3.12,45.98,USD,Miami,FL,33130,2025-12-24
ORD-018094,2025-12-20,2025-12-20 16:33:51,C02769,In-Store,ST-011,Completed,Credit Card,HOLIDAY25,1,3,20.97,3.43,17.54,0.0,1.45,18.99,USD,N/A,N/A,N/A,2025-12-20
ORD-018095,2025-12-20,2025-12-20 16:31:21,C02215,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,43.99,7.16,36.83,4.99,3.04,44.86,USD,Los Angeles,CA,90012,2025-12-21
ORD-018096,2025-12-20,2025-12-20 08:00:46,C00359,Online,ST-999,Completed,Credit Card,HOLIDAY25,4,7,715.93,141.56,574.37,0.0,47.39,621.76,USD,Seattle,WA,98101,2025-12-21
ORD-018097,2025-12-20,2025-12-20 15:25:48,C00291,Online,ST-999,Completed,PayPal,HOLIDAY25,3,6,388.7,128.21,260.49,0.0,21.49,281.98,USD,Miami,FL,33130,2025-12-25
ORD-018098,2025-12-20,2025-12-20 08:57:04,C01481,In-Store,ST-004,Completed,Apple Pay,HOLIDAY25,6,8,467.92,122.57,345.35,0.0,28.49,373.84,USD,N/A,N/A,N/A,2025-12-20
ORD-018099,2025-12-20,2025-12-20 10:46:36,C01840,Online,ST-999,Completed,Debit Card,HOLIDAY25,3,4,178.96,49.63,129.33,0.0,10.67,140.0,USD,Portland,OR,97205,2025-12-24
ORD-018100,2025-12-20,2025-12-20 12:45:14,C01820,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,129.99,32.22,97.77,0.0,8.07,105.84,USD,Boston,MA,02108,2025-12-22
ORD-018101,2025-12-20,2025-12-20 09:48:57,C00589,In-Store,ST-011,Completed,Cash,HOLIDAY25,2,5,146.95,44.26,102.69,0.0,8.47,111.16,USD,N/A,N/A,N/A,2025-12-20
